segment_id,phase,model_best_phase,model_best_score,model_best_cluster,anomaly_score,is_anomaly
Dec 29 2025-a36200-1766977593.07-1766978291.66-6-6b8e3630038c,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
a482fc-0-33319d460da4,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
ad000d-0-a120a21e0466,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
a997cc-0-e8c0e5103833,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 27 2025-accd18-1766871875.86-1766872602.09-378-96a33e717cb9,DEPARTURE,DEPARTURE,0.28645837447205036,0.0,0.28645837447205036,False
Dec 28 2025-ad52c2-1766960698.97-1766961546.78-2360-e0ef1640fbff,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-a45ba2-1766939896.06-1766940593.45-1940-3cfb33e09412,DEPARTURE,DEPARTURE,0.3839015943724337,0.0,0.3839015943724337,False
0c20a4-0-1e8cdd61a907,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 27 2025-a366a1-1766852083.61-1766853040.23-2329-c432cab34965,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
aa8513-0-71e476b96a6b,DEPARTURE,DEPARTURE,0.4654360993992438,0.0,0.4654360993992438,False
Dec 27 2025-a42a37-1766857741.4-1766858531.97-766-1e956a6f0446,DEPARTURE,DEPARTURE,0.4494923113459043,0.0,0.4494923113459043,False
a39723-0-f674f695a313,DEPARTURE,DEPARTURE,0.2813608731144602,0.0,0.2813608731144602,False
Dec 27 2025-a44b56-1766869663.87-1766870391.12-1281-d632f0ad1112,DEPARTURE,DEPARTURE,0.2531017606722394,0.0,0.2531017606722394,False
a33d97-0-606164fcdb02,DEPARTURE,DEPARTURE,0.34088608216848426,0.0,0.34088608216848426,False
Dec 27 2025-ac4d1a-1766839741.54-1766840446.02-405-6e68b3773aa0,DEPARTURE,DEPARTURE,0.14923708068587965,0.0,0.14923708068587965,False
ac76f2-0-3955cc36936e,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-a3bd81-1766940812.67-1766941541.97-1521-303da17b1f34,DEPARTURE,DEPARTURE,0.37635225200224415,0.0,0.37635225200224415,False
a3d7a7-0-f1c047999c75,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 27 2025-a1636e-1766877969.25-1766878845.41-1591-8a39ff736b33,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
a3f88e-0-679fe828e166,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-a44e24-1766946994.81-1766947732.37-444-f33f273a2e1c,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-a495b4-1766880106.95-1766880823.11-2166-4bf95a083ecf,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-ad2efa-1766931217.44-1766931960.25-3044-d5cd3cbc6a69,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-a4a484-1766889925.31-1766890616.73-1557-e0f5a6a8fae7,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 27 2025-ab4fae-1766842691.18-1766843450.3-2560-beff43cc5889,DEPARTURE,DEPARTURE,0.35824485632331204,0.0,0.35824485632331204,False
Dec 28 2025-a5fd2d-1766928176.79-1766928955.58-555-64299f91bff1,DEPARTURE,DEPARTURE,0.19905081929226662,0.0,0.19905081929226662,False
Dec 28 2025-a3323d-1766928929.2-1766929636.06-722-045c7a0b2354,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 29 2025-aae6d5-1766976602.88-1766977500.29-1562-b46f517c994f,DEPARTURE,DEPARTURE,0.6185798261533791,0.0,0.6185798261533791,False
a716f6-0-ef102cd3d9b4,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 29 2025-abc12a-1767012163.39-1767012895.16-312-3754ecdbde5c,DEPARTURE,DEPARTURE,0.7005444444988808,0.0,0.7005444444988808,False
Dec 28 2025-abece7-1766937949.71-1766938662.16-2811-e1e4e93777b7,DEPARTURE,DEPARTURE,0.2564518324711237,0.0,0.2564518324711237,False
Dec 27 2025-a1ba97-1766847202.66-1766847979.59-2187-5216db19d21e,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-a29aa5-1766945904.27-1766946698.45-1978-7bbd39acd331,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-abdcda-1766956154.37-1766956955.32-2617-7d4ab0c19739,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 27 2025-a28f80-1766851061.71-1766851818.18-1848-ec84ec48c311,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
abec6c-0-857faca33814,DEPARTURE,DEPARTURE,0.18699183361897956,0.0,0.18699183361897956,False
a3c8cb-0-f66dd1fb68a5,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-acd486-1766960938.06-1766961765.06-1576-8a295434beb8,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 27 2025-ac57f9-1766871551.47-1766872427.52-3674-35b5178bcf69,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 30 2025-a54926-1767119513.88-1767121119.1-370-81e856c66ef5,DEPARTURE,DEPARTURE,0.7820007759716603,0.0,0.7820007759716603,False
a600a6-0-0df706f37b04,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-abf9b1-1766886512.77-1766887244.46-2127-58687f574a2d,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
Dec 28 2025-a924fc-1766931666.43-1766932545.29-3062-fa5cf7b99152,DEPARTURE,DEPARTURE,0.0,0.0,0.0,False
a1106b-0-77532537bfa2,DEPARTURE,DEPARTURE,0.785878888878415,0.0,0.785878888878415,False
71bc20-0-cd502ec7f8ff,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-ac76f2-1766802388.61-1766803120.43-3573-435258bf96d6,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5316896845669843,0.0,0.5316896845669843,False
Dec 28 2025-ac21e4-1766892493.31-1766893193.17-2766-ae748f6f9953,ENROUTE_CLIMB,ENROUTE_CLIMB,0.14915886180614854,0.0,0.14915886180614854,False
Dec 28 2025-acb82c-1766930198.53-1766930972.59-541-fd89f0f64518,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3067665805950841,0.0,0.3067665805950841,False
Dec 27 2025-a624ac-1766793965.67-1766794673.72-2536-f1a9e1e8777d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
abe1c2-0-5706d430b4b8,ENROUTE_CLIMB,ENROUTE_CLIMB,0.384828367343466,0.0,0.384828367343466,False
Dec 27 2025-ab1122-1766852763.22-1766853609.38-500-db531f79c06f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.9891412808110833,0.0,0.9891412808110833,False
Dec 29 2025-acdc40-1767016000.91-1767016729.4-486-3b2689c3fe51,ENROUTE_CLIMB,ENROUTE_CLIMB,0.2747917619801871,0.0,0.2747917619801871,False
a5edbf-0-4e0346147bdb,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 28 2025-ad350a-1766927632.64-1766928295.83-135-25eb93b6adb4,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 28 2025-a6d932-1766930369.61-1766931372.61-609-6389a2b52908,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-a5d648-1766855900.69-1766856860.22-1052-a2aced9785dd,ENROUTE_CLIMB,ENROUTE_CLIMB,0.24396637069123184,0.0,0.24396637069123184,False
Dec 28 2025-ac4963-1766932511.51-1766933380.23-1171-1577309f324c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.17769263877682104,0.0,0.17769263877682104,False
Dec 28 2025-a486b3-1766957977.31-1766958737.82-2149-58473b008ac9,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4354355877920633,0.0,0.4354355877920633,False
ab5975-0-fa6561170942,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5517555360559482,0.0,0.5517555360559482,False
Dec 28 2025-ab3da7-1766954629.15-1766955336.08-2021-421e62c932e1,ENROUTE_CLIMB,ENROUTE_CLIMB,0.35259518656961325,0.0,0.35259518656961325,False
Dec 27 2025-a9cff8-1766870257.78-1766871080.99-3658-f4bd76118407,ENROUTE_CLIMB,ENROUTE_CLIMB,0.7051157835779951,0.0,0.7051157835779951,False
Dec 28 2025-ad5679-1766898154.76-1766898970.51-1424-448995e37af3,ENROUTE_CLIMB,ENROUTE_CLIMB,0.23533474475203872,0.0,0.23533474475203872,False
Dec 28 2025-3c4590-1766955950.68-1766956825.66-1697-d0ec227ab3e5,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5611910534613003,0.0,0.5611910534613003,False
Dec 28 2025-ab38aa-1766934284.39-1766935092.08-2056-654fda4601c5,ENROUTE_CLIMB,ENROUTE_CLIMB,0.41695389149335865,0.0,0.41695389149335865,False
a286fe-0-7d3520314985,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6633454721509384,0.0,0.6633454721509384,False
Dec 28 2025-a4ace1-1766931791.85-1766932673.54-2717-dfa4a6505aaf,ENROUTE_CLIMB,ENROUTE_CLIMB,0.8186991312847576,0.0,0.8186991312847576,False
a388a9-0-35c658ccba16,ENROUTE_CLIMB,ENROUTE_CLIMB,0.37735113898762623,0.0,0.37735113898762623,False
a548d1-0-8f1b75eb17c8,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4250203078466979,0.0,0.4250203078466979,False
ada526-0-7b41ebb72f0d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.48720327757607723,0.0,0.48720327757607723,False
Dec 27 2025-abe0df-1766795049.27-1766795817.18-3309-9f1211ee6d2b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 28 2025-aced7a-1766926186.03-1766926847.22-1438-d8a35dc36acb,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3584989606014686,0.0,0.3584989606014686,False
Dec 28 2025-a3323d-1766952047.82-1766952931.93-724-6b2044cff7d7,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3196327355537123,0.0,0.3196327355537123,False
ac2a69-0-d60ff50c62a6,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6197866615745413,0.0,0.6197866615745413,False
Dec 28 2025-abde0b-1766931176.87-1766932051.62-148-6ec5d563dbf1,ENROUTE_CLIMB,ENROUTE_CLIMB,0.29376867156385317,0.0,0.29376867156385317,False
Dec 28 2025-ab38aa-1766934284.39-1766935092.08-2056-d42324505d99,ENROUTE_CLIMB,ENROUTE_CLIMB,0.8072507194020198,0.0,0.8072507194020198,False
ac90f3-0-0a133abc0b65,ENROUTE_CLIMB,ENROUTE_CLIMB,0.30631415395322303,0.0,0.30631415395322303,False
aaf264-0-c92fcc259176,ENROUTE_CLIMB,ENROUTE_CLIMB,0.22078474725952535,0.0,0.22078474725952535,False
Dec 28 2025-040045-1766936210.39-1766936859.69-812-5fc2885a0c5c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.18371373195026097,0.0,0.18371373195026097,False
Dec 28 2025-aa70b8-1766893298.4-1766894124.82-2241-f96a942d615c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6657452780093247,0.0,0.6657452780093247,False
a3f88e-0-f7a153e40501,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4442412302068035,0.0,0.4442412302068035,False
Dec 28 2025-ac83d5-1766956933.4-1766957658.97-2566-87165b5adb3e,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-a5f5bf-1766846979.33-1766847824.4-2843-1a6cd452daa3,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6621859032591523,0.0,0.6621859032591523,False
Dec 28 2025-ac50d1-1766942520.64-1766943407.24-2508-b09ebf86d242,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-a446b6-1766849342.56-1766850237.79-2677-87b0a0c82bde,ENROUTE_CLIMB,ENROUTE_CLIMB,0.21090261567748117,0.0,0.21090261567748117,False
Dec 28 2025-a1584a-1766960001.61-1766960740.12-877-302b5d6d0913,ENROUTE_CLIMB,ENROUTE_CLIMB,0.32959840645097266,0.0,0.32959840645097266,False
Dec 29 2025-a4959a-1766978659.92-1766979403.99-1118-edc44cf35341,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 29 2025-ab38a1-1767010153.95-1767010839.76-1164-356794fba387,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-abb54f-1766800228.32-1766800935.9-1181-41f0597d44af,ENROUTE_CLIMB,ENROUTE_CLIMB,0.25736066619518205,0.0,0.25736066619518205,False
ada16f-0-674672eaac7c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.2228858447010684,0.0,0.2228858447010684,False
Dec 27 2025-ac66d5-1766847168.43-1766847925.29-3138-8507b81ed50e,ENROUTE_CLIMB,ENROUTE_CLIMB,0.27126493473475777,0.0,0.27126493473475777,False
a963b6-0-8e0d432acd70,ENROUTE_CLIMB,ENROUTE_CLIMB,0.7545197353839111,0.0,0.7545197353839111,False
Dec 27 2025-acd88e-1766843333.46-1766844046.3-2056-da4d7f6a30d5,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-a50370-1766802333.16-1766803192.87-1623-8210580a497e,ENROUTE_CLIMB,ENROUTE_CLIMB,0.2392912668395683,0.0,0.2392912668395683,False
a7d6a8-0-211a81a0ea00,ENROUTE_CLIMB,ENROUTE_CLIMB,0.2914126158083088,0.0,0.2914126158083088,False
Dec 27 2025-448466-1766876251.64-1766877114.85-1487-cf3c59b3eccf,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3621109143805454,0.0,0.3621109143805454,False
Dec 27 2025-a385c8-1766810424.68-1766811144.0-2955-5a8618da6fe3,ENROUTE_CLIMB,ENROUTE_CLIMB,0.17416046587624862,0.0,0.17416046587624862,False
a88752-0-6a303bca6b56,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
ad000d-0-7e29f407e612,ENROUTE_CLIMB,ENROUTE_CLIMB,0.27492684386658955,0.0,0.27492684386658955,False
Dec 27 2025-ade548-1766802956.86-1766803852.32-1064-c73340731616,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6438228885796308,0.0,0.6438228885796308,False
Dec 28 2025-a0be05-1766937907.93-1766938887.61-79-7d36b3b4f68e,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3058807913743103,0.0,0.3058807913743103,False
a5708c-0-fe0f9c5b7748,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6578288039672568,0.0,0.6578288039672568,False
abb68c-0-54dfc147e263,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6370037049211408,0.0,0.6370037049211408,False
Dec 27 2025-a7e24a-1766849842.08-1766850576.44-1099-7ebe4f2d7164,ENROUTE_CLIMB,ENROUTE_CLIMB,0.25752823520943346,0.0,0.25752823520943346,False
Dec 27 2025-ac4963-1766853265.6-1766854014.81-1456-96e66bc4d680,ENROUTE_CLIMB,ENROUTE_CLIMB,0.30460388692761353,0.0,0.30460388692761353,False
a52721-0-1eb320b1a87a,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6308818590211459,0.0,0.6308818590211459,False
Dec 29 2025-ad0b73-1767049794.67-1767050309.02-850-75b5506fbccf,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5898674085585026,0.0,0.5898674085585026,False
Dec 27 2025-ad273b-1766842454.46-1766843208.64-831-14a192941c26,ENROUTE_CLIMB,ENROUTE_CLIMB,0.1682070843921451,0.0,0.1682070843921451,False
Dec 27 2025-a86925-1766871362.42-1766872116.71-536-00efee85325e,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4075019679945646,0.0,0.4075019679945646,False
Dec 29 2025-ab38a1-1767010153.95-1767010839.76-1164-7fbb690ec134,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3292648443282298,0.0,0.3292648443282298,False
a6e4bb-0-afb7bc13a199,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5083276264974484,0.0,0.5083276264974484,False
ac2c9c-0-2621c8053c2c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 28 2025-ac481d-1766923067.05-1766923800.09-362-adb61b5ff33d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.21969140802321632,0.0,0.21969140802321632,False
Dec 27 2025-a33e5e-1766852655.31-1766853407.39-1355-4024bb350021,ENROUTE_CLIMB,ENROUTE_CLIMB,0.40405161187593014,0.0,0.40405161187593014,False
a3d7a7-0-684b1c8e964b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3404471082082257,0.0,0.3404471082082257,False
Dec 28 2025-a8ae7f-1766882071.25-1766882875.2-1487-fa9ea8195560,ENROUTE_CLIMB,ENROUTE_CLIMB,1.3868891544899844,-1.0,1.3868891544899844,True
Dec 28 2025-c02e91-1766925528.03-1766926317.04-1726-33afb3ec339f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.31785097416293434,0.0,0.31785097416293434,False
Dec 30 2025-a495ef-1767129312.31-1767130461.01-2064-a2aab36bb03c,ENROUTE_CLIMB,ENROUTE_CLIMB,3.1011836726823026,-1.0,3.1011836726823026,True
Dec 27 2025-ac2fc3-1766862714.15-1766863466.47-2905-d875740552b3,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3349378925610983,0.0,0.3349378925610983,False
adea26-0-d5f0b725c6fa,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 28 2025-a34215-1766939055.52-1766939794.12-279-4674026e8c0c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-a4a0b4-1766879013.66-1766879786.41-2641-e10d9ebf9e6c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.2967013248101403,0.0,0.2967013248101403,False
Dec 28 2025-ab4489-1766963624.79-1766964471.95-1612-69586b0c8e83,ENROUTE_CLIMB,ENROUTE_CLIMB,0.42209931489186037,0.0,0.42209931489186037,False
abef16-0-b831c043a874,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5667912402120893,0.0,0.5667912402120893,False
Dec 28 2025-a5db2c-1766958169.12-1766958920.15-533-a1c2501cd154,ENROUTE_CLIMB,ENROUTE_CLIMB,0.31190946078759485,0.0,0.31190946078759485,False
Dec 27 2025-acd4d7-1766798815.03-1766799546.49-3174-578c2abea471,ENROUTE_CLIMB,ENROUTE_CLIMB,0.28039273575877743,0.0,0.28039273575877743,False
Dec 28 2025-a42020-1766891071.58-1766891932.78-390-9938cffc8680,ENROUTE_CLIMB,ENROUTE_CLIMB,0.33710099584631886,0.0,0.33710099584631886,False
a416be-0-ab6972d6b7b1,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5204730835435545,0.0,0.5204730835435545,False
Dec 27 2025-ad2b43-1766844727.85-1766845581.8-973-f752dd74d2ed,ENROUTE_CLIMB,ENROUTE_CLIMB,0.23743647641606477,0.0,0.23743647641606477,False
Dec 28 2025-acc1f3-1766893969.62-1766894810.75-2966-dd98ca62173f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.7118271071004325,0.0,0.7118271071004325,False
Dec 28 2025-ad4f0b-1766960865.81-1766961611.17-156-a6885649a1a1,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3200808392371964,0.0,0.3200808392371964,False
Dec 27 2025-a3fb6f-1766849791.83-1766850592.34-1605-bf2410a8b00b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5084947437331003,0.0,0.5084947437331003,False
Dec 28 2025-a48356-1766936490.5-1766937139.79-1015-54459504fea7,ENROUTE_CLIMB,ENROUTE_CLIMB,0.44236178154206734,0.0,0.44236178154206734,False
Dec 28 2025-a5ce40-1766920460.13-1766921193.06-742-a035c7042d8b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.28227627896813645,0.0,0.28227627896813645,False
a32e86-0-46493a41f70f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.34069328719743225,0.0,0.34069328719743225,False
Dec 28 2025-ad67ae-1766882172.87-1766882871.51-2099-a881c3311704,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4435660423638034,0.0,0.4435660423638034,False
Dec 27 2025-a33e5e-1766867706.89-1766868636.04-1357-e3899e07ea88,ENROUTE_CLIMB,ENROUTE_CLIMB,0.229769181329435,0.0,0.229769181329435,False
Dec 27 2025-a486d8-1766799895.61-1766800653.11-3188-2d8ffa012ae4,ENROUTE_CLIMB,ENROUTE_CLIMB,0.2908275156361427,0.0,0.2908275156361427,False
a67bd3-0-d57b1108d95f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4074806154312467,0.0,0.4074806154312467,False
Dec 27 2025-a9acb8-1766869054.54-1766869786.64-2719-068c3b96e625,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4597442349163017,0.0,0.4597442349163017,False
Dec 28 2025-a44262-1766935125.87-1766936035.36-1150-3122cd8a6b7a,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-a41447-1766852848.61-1766853721.89-1024-290179d3f1b2,ENROUTE_CLIMB,ENROUTE_CLIMB,0.44874931140841373,0.0,0.44874931140841373,False
Dec 27 2025-a7e509-1766864503.19-1766865236.46-119-a8bda3b8df14,ENROUTE_CLIMB,ENROUTE_CLIMB,0.40874473381607,0.0,0.40874473381607,False
a561e8-0-0710af2d1b60,ENROUTE_CLIMB,ENROUTE_CLIMB,0.30490745626581245,0.0,0.30490745626581245,False
adc8ee-0-013702c71943,ENROUTE_CLIMB,ENROUTE_CLIMB,0.26167783757071067,0.0,0.26167783757071067,False
Dec 27 2025-a7e279-1766878457.48-1766879204.35-1761-c230e0b046b3,ENROUTE_CLIMB,ENROUTE_CLIMB,0.16841700713087734,0.0,0.16841700713087734,False
Dec 28 2025-a5f5bf-1766885630.29-1766886473.4-2319-c6ba0b9a508d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.44721760869349986,0.0,0.44721760869349986,False
Dec 27 2025-ac66d5-1766847168.43-1766847925.29-3138-457c5aeade4f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.37952014142405327,0.0,0.37952014142405327,False
adbeed-0-22d805a13570,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3210551540830139,0.0,0.3210551540830139,False
a44e18-0-9237feed6531,ENROUTE_CLIMB,ENROUTE_CLIMB,0.2712927491611519,0.0,0.2712927491611519,False
acad53-0-e1c2f9ed1a7c,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3364545723093993,0.0,0.3364545723093993,False
Dec 27 2025-4851b0-1766868986.81-1766869775.56-2577-37f01d6f5fe0,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4774163830973419,0.0,0.4774163830973419,False
Dec 27 2025-ad3c78-1766862791.48-1766863508.41-1754-2fdc58dfbe4f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.45426730125338716,0.0,0.45426730125338716,False
a3ed69-0-92e9e9ce8119,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4765110272673099,0.0,0.4765110272673099,False
aa6fca-0-d058be2f1c5b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-ad3c27-1766808043.71-1766808816.84-559-105d93373d5d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.31149299539702696,0.0,0.31149299539702696,False
ac181d-0-e9fa7c4172f3,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4600947196201309,0.0,0.4600947196201309,False
Dec 28 2025-a46304-1766929309.74-1766930224.81-70-6e7a8ade159d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.46075289935767516,0.0,0.46075289935767516,False
Dec 27 2025-a7b7c5-1766872033.87-1766872744.03-2927-c806732f3e33,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 27 2025-ad52c2-1766797074.79-1766797901.26-2891-a9f432e65d1d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.29237088530160055,0.0,0.29237088530160055,False
Dec 27 2025-0d09b9-1766870921.82-1766871668.53-2728-7f5b89a14994,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4536488916488473,0.0,0.4536488916488473,False
Dec 27 2025-a8e262-1766853731.36-1766854527.74-1435-39585bf12a9d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.18790321857940265,0.0,0.18790321857940265,False
Dec 28 2025-a8f9a3-1766891045.45-1766891774.45-1955-a5962556699d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
ab48aa-0-fe01758cc671,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3431224378480267,0.0,0.3431224378480267,False
ad5679-0-f02119e0d5ed,ENROUTE_CLIMB,ENROUTE_CLIMB,0.44338630517145183,0.0,0.44338630517145183,False
Dec 28 2025-a50900-1766952526.02-1766953487.13-8-2b261ff9e92f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3210082430789916,0.0,0.3210082430789916,False
Dec 28 2025-ac1b44-1766962858.27-1766963606.54-808-605ddadcf9f0,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
Dec 28 2025-ad474c-1766934116.7-1766935044.68-905-db48365fd0c8,ENROUTE_CLIMB,ENROUTE_CLIMB,0.1967847240276358,0.0,0.1967847240276358,False
Dec 27 2025-a11380-1766879115.9-1766879850.3-1843-20bf376c63a0,ENROUTE_CLIMB,ENROUTE_CLIMB,0.0,0.0,0.0,False
abc3ec-0-80311ce34f12,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3669188065751784,0.0,0.3669188065751784,False
Dec 28 2025-a14c70-1766958849.48-1766959703.31-1318-4f85e1980bbd,ENROUTE_CLIMB,ENROUTE_CLIMB,0.23695616241787304,0.0,0.23695616241787304,False
Dec 27 2025-448466-1766876251.64-1766877114.85-1487-e539d3111b7b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.763130915181436,0.0,0.763130915181436,False
a46304-0-19d04e730207,ENROUTE_CLIMB,ENROUTE_CLIMB,0.1428707309727706,0.0,0.1428707309727706,False
a8f6ef-0-6d4bf1eab012,ENROUTE_CLIMB,ENROUTE_CLIMB,0.3353350948476734,0.0,0.3353350948476734,False
a41632-0-fd69ddc37ece,ENROUTE_CLIMB,ENROUTE_CLIMB,0.6816805697449289,0.0,0.6816805697449289,False
Dec 28 2025-a33a30-1766886127.1-1766886879.08-592-d0cad7556ffb,ENROUTE_CLIMB,ENROUTE_CLIMB,1.1055535443701658,-1.0,1.1055535443701658,True
Dec 29 2025-a89c23-1767006754.2-1767007471.68-246-0f5d6baec99d,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4954168372876875,0.0,0.4954168372876875,False
Dec 28 2025-a48356-1766959420.47-1766960118.48-1017-595e72d26c0f,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4874153773249918,0.0,0.4874153773249918,False
adbdc9-0-100eb119a09b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.39314020894496293,0.0,0.39314020894496293,False
a2107b-0-22537f9d806b,ENROUTE_CLIMB,ENROUTE_CLIMB,0.20202120143322774,0.0,0.20202120143322774,False
Dec 27 2025-acb878-1766808488.03-1766809204.01-1749-24ff214ce6c6,ENROUTE_CLIMB,ENROUTE_CLIMB,0.4133935783039856,0.0,0.4133935783039856,False
ab19df-0-863cbf58c610,ENROUTE_CLIMB,ENROUTE_CLIMB,0.5284963996633582,0.0,0.5284963996633582,False
